Time Stamp,ID,Extended,Dir,Bus,LEN,D0,D1,D2,D3,D4,D5,D6,D7
1743890401.903,00000231,0,Rx,0,8,00,05,00,00,00,00,04,01
1743890401.904,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890401.905,00000231,0,Rx,0,8,00,05,00,00,00,00,05,00
1743890401.906,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890401.907,00000103,0,Rx,0,8,03,00,02,00,00,00,00,01
1743890401.908,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890401.909,00000316,0,Rx,0,8,12,91,01,34,5D,00,00,00
1743890401.910,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890401.911,00000410,0,Rx,0,8,3F,00,00,00,00,FF,0B,CB
1743890401.912,00000231,0,Rx,0,8,00,05,00,00,00,00,09,0C
1743890401.913,00000010,0,Rx,0,8,00,FF,60,30,00,00,0D,A2
1743890401.914,00000102,0,Rx,0,8,00,00,18,63,58,CE,05,E8
1743890401.915,00000012,0,Rx,0,8,99,99,32,00,01,00,07,34
1743890401.916,00000010,0,Rx,0,8,00,FF,61,30,00,00,0F,A1
1743890401.917,00000102,0,Rx,0,8,00,00,18,63,58,CE,07,EA
1743890401.918,00000102,0,Rx,0,8,00,00,18,63,58,CE,08,E5
1743890401.919,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890401.920,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890401.921,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890401.922,00000102,0,Rx,0,8,00,00,18,63,58,CE,0B,E6
1743890401.923,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890401.924,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,00,F6
1743890401.925,00000012,0,Rx,0,8,99,99,32,00,00,00,0A,38
1743890401.926,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890401.927,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,01,F7
1743890401.928,00000012,0,Rx,0,8,99,99,32,00,01,00,0B,38
1743890401.929,00000102,0,Rx,0,8,00,00,18,63,58,CE,0F,E2
1743890401.930,00000410,0,Rx,0,8,3F,00,00,00,00,FF,02,C2
1743890401.931,00000012,0,Rx,0,8,99,99,32,00,00,00,0C,3E
1743890401.932,00000102,0,Rx,0,8,00,00,18,63,58,CE,01,EC
1743890401.933,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890401.934,00000231,0,Rx,0,8,00,05,00,00,00,00,08,0D
1743890401.935,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890401.936,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,04,04
1743890401.937,00000231,0,Rx,0,8,00,05,00,00,00,00,0B,0E
1743890401.938,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890401.939,00000102,0,Rx,0,8,00,00,18,63,58,CE,06,EB
1743890401.940,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890401.941,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890401.942,00000102,0,Rx,0,8,00,00,18,63,58,CE,08,E5
1743890401.943,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890401.944,00000231,0,Rx,0,8,00,02,00,00,00,00,01,03
1743890401.945,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F
1743890401.946,00000103,0,Rx,0,8,03,00,02,00,00,00,0C,0D
1743890401.947,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0F,0A
1743890401.948,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890401.949,00000231,0,Rx,0,8,00,02,00,00,00,00,04,06
1743890401.950,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890401.951,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,02,F4
1743890401.952,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890401.953,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,02,02
1743890401.954,00000010,0,Rx,0,8,00,FF,60,30,00,00,06,A9
1743890401.955,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890401.956,00000010,0,Rx,0,8,00,FF,61,30,00,00,07,A9
1743890401.957,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890401.958,00000010,0,Rx,0,8,00,FF,61,30,00,00,09,A7
1743890401.959,00000102,0,Rx,0,8,00,00,18,63,58,CE,05,E8
1743890401.960,00000103,0,Rx,0,8,03,00,02,00,00,00,06,07
1743890401.961,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890401.962,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890401.963,00000012,0,Rx,0,8,99,99,32,00,00,00,0E,3C
1743890401.964,00000102,0,Rx,0,8,00,00,18,63,58,CE,09,E4
1743890401.965,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890401.966,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,07,F1
1743890401.967,00000012,0,Rx,0,8,99,99,32,00,01,00,0F,3C
1743890401.968,00000010,0,Rx,0,8,00,FF,61,30,00,00,0F,A1
1743890401.969,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,08,FE
1743890401.970,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890401.971,00000102,0,Rx,0,8,00,00,18,63,58,CE,0D,E0
1743890401.972,00000102,0,Rx,0,8,00,00,18,63,58,CE,0E,E3
1743890401.973,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890401.974,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890401.975,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A
1743890401.976,00000231,0,Rx,0,8,00,01,00,00,00,00,07,06
1743890401.977,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890401.978,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B
1743890401.979,00000102,0,Rx,0,8,00,00,18,63,58,CE,03,EE
1743890401.980,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890401.981,00000102,0,Rx,0,8,00,00,18,63,58,CE,04,E9
1743890401.982,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C
1743890401.983,00000012,0,Rx,0,8,99,99,32,00,00,00,04,36
1743890401.984,00000103,0,Rx,0,8,03,00,02,00,00,00,06,07
1743890401.985,00000122,0,Rx,0,8,2A,23,2D,21,00,00,09,0C
1743890401.986,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890401.987,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890401.988,00000231,0,Rx,0,8,00,01,00,00,00,00,08,09
1743890401.989,00000410,0,Rx,0,8,3F,00,00,00,00,FF,03,C3
1743890401.990,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,03,03
1743890401.991,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890401.992,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,04,04
1743890401.993,00000231,0,Rx,0,8,00,01,00,00,00,00,0C,0D
1743890401.994,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890401.995,00000231,0,Rx,0,8,00,01,00,00,00,00,0C,0D
1743890401.996,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890401.997,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0B,0E
1743890401.998,00000110,0,Rx,0,8,00,00,00,2A,01,01,05,2F
1743890401.999,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890402.000,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890402.001,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.002,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890402.003,00000231,0,Rx,0,8,00,01,00,00,00,00,02,03
1743890402.004,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.005,00000102,0,Rx,0,8,00,00,18,63,58,CE,0A,E7
1743890402.006,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890402.007,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.008,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890402.009,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890402.010,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.011,00000410,0,Rx,0,8,3F,00,00,00,00,FF,01,C1
1743890402.012,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.013,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890402.014,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,02,02
1743890402.015,00000102,0,Rx,0,8,00,00,18,63,58,CE,01,EC
1743890402.016,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.017,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,03,03
1743890402.018,00000102,0,Rx,0,8,00,00,18,63,58,CE,03,EE
1743890402.019,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890402.020,00000010,0,Rx,0,8,00,FF,60,30,00,00,03,AC
1743890402.021,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890402.022,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890402.023,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,05,F3
1743890402.024,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.025,00000010,0,Rx,0,8,00,FF,61,30,00,00,06,A8
1743890402.026,00000530,0,Rx,0,8,FF,FE,F5,DA,52,03,91,00
1743890402.027,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.028,00000102,0,Rx,0,8,00,00,18,63,58,CE,0A,E7
1743890402.029,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.030,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,08,FE
1743890402.031,00000103,0,Rx,0,8,03,00,02,00,00,00,0C,0D
1743890402.032,00000110,0,Rx,0,8,00,00,00,2A,01,01,07,2D
1743890402.033,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890402.034,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890402.035,00000010,0,Rx,0,8,00,FF,61,30,00,00,0C,A2
1743890402.036,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890402.037,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890402.038,00000010,0,Rx,0,8,00,FF,61,30,00,00,0E,A0
1743890402.039,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A
1743890402.040,00000010,0,Rx,0,8,00,FF,61,30,00,00,0F,A1
1743890402.041,00000530,0,Rx,0,8,FF,FE,F5,DA,52,03,91,00
1743890402.042,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890402.043,00000010,0,Rx,0,8,00,FF,61,30,00,00,01,AF
1743890402.044,00000122,0,Rx,0,8,2A,23,2D,21,00,00,07,02
1743890402.045,00000110,0,Rx,0,8,00,00,00,2A,01,01,0B,21
1743890402.046,00000231,0,Rx,0,8,00,00,00,00,00,00,0C,0C
1743890402.047,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.048,00000231,0,Rx,0,8,00,00,00,00,00,00,0D,0D
1743890402.049,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.050,00000102,0,Rx,0,8,00,00,18,63,58,CE,09,E4
1743890402.051,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.052,00000103,0,Rx,0,8,03,00,02,00,00,00,07,06
1743890402.053,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890402.054,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,06,F0
1743890402.055,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.056,00000010,0,Rx,0,8,00,FF,61,30,00,00,05,AB
1743890402.057,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.058,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.059,00000102,0,Rx,0,8,00,00,18,63,58,CE,0C,E1
1743890402.060,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,08,08
1743890402.061,00000102,0,Rx,0,8,00,00,18,63,58,CE,0D,E0
1743890402.062,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.063,00000102,0,Rx,0,8,00,00,18,63,58,CE,0F,E2
1743890402.064,00000103,0,Rx,0,8,03,00,02,00,00,00,0F,0E
1743890402.065,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890402.066,00000010,0,Rx,0,8,00,FF,60,30,00,00,0B,A4
1743890402.067,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890402.068,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890402.069,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890402.070,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.071,00000010,0,Rx,0,8,00,FF,60,30,00,00,0E,A1
1743890402.072,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890402.073,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.074,00000102,0,Rx,0,8,00,00,18,63,58,CE,06,EB
1743890402.075,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.076,00000103,0,Rx,0,8,03,00,02,00,00,00,02,03
1743890402.077,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890402.078,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890402.079,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890402.080,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890402.081,00000010,0,Rx,0,8,00,FF,61,30,00,00,0E,A0
1743890402.082,00000012,0,Rx,0,8,99,99,32,00,01,00,07,34
1743890402.083,00000010,0,Rx,0,8,00,FF,60,30,00,00,0F,A0
1743890402.084,00000231,0,Rx,0,8,00,02,00,00,00,00,0C,0E
1743890402.085,00000012,0,Rx,0,8,99,99,32,00,00,00,08,3A
1743890402.086,00000231,0,Rx,0,8,00,02,00,00,00,00,0E,0C
1743890402.087,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.088,00000102,0,Rx,0,8,00,00,18,63,58,CE,0A,E7
1743890402.089,00000103,0,Rx,0,8,03,00,02,00,00,00,0A,0B
1743890402.090,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890402.091,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,08,08
1743890402.092,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.093,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.094,00000102,0,Rx,0,8,00,00,18,63,58,CE,0E,E3
1743890402.095,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.096,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.097,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890402.098,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.099,00000102,0,Rx,0,8,00,00,18,63,58,CE,01,EC
1743890402.100,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.101,00000103,0,Rx,0,8,03,00,02,00,00,00,02,03
1743890402.102,00000110,0,Rx,0,8,00,00,00,2A,01,01,0A,20
1743890402.103,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890402.104,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0C,FA
1743890402.105,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.106,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.107,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0D,FB
1743890402.108,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.109,00000102,0,Rx,0,8,00,00,18,63,58,CE,08,E5
1743890402.110,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E
1743890402.111,00000530,0,Rx,0,8,FF,FE,F5,DA,52,03,91,00
1743890402.112,00000102,0,Rx,0,8,00,00,18,63,58,CE,0A,E7
1743890402.113,00000103,0,Rx,0,8,03,00,02,00,00,00,0B,0A
1743890402.114,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0D,08
1743890402.115,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890402.116,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.118,00000010,0,Rx,0,8,00,FF,61,30,00,00,04,AA
1743890402.119,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890402.120,00000010,0,Rx,0,8,00,FF,61,30,00,00,05,AB
1743890402.121,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.122,00000010,0,Rx,0,8,00,FF,61,30,00,00,06,A8
1743890402.123,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890402.124,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.125,00000102,0,Rx,0,8,00,00,18,63,58,CE,02,EF
1743890402.126,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.127,00000122,0,Rx,0,8,2A,23,2D,21,00,00,05,00
1743890402.128,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890402.129,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,05,F3
1743890402.130,00000410,0,Rx,0,8,3B,00,00,00,00,FF,04,C0
1743890402.131,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890402.132,00000012,0,Rx,0,8,99,99,32,00,00,00,06,34
1743890402.133,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890402.134,00000010,0,Rx,0,8,00,FF,61,30,00,00,0E,A0
1743890402.135,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890402.136,00000010,0,Rx,0,8,00,FF,60,30,00,00,0F,A0
1743890402.137,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.138,00000102,0,Rx,0,8,00,00,18,63,58,CE,0B,E6
1743890402.139,00000102,0,Rx,0,8,00,00,18,63,58,CE,0C,E1
1743890402.140,00000231,0,Rx,0,8,00,03,00,00,00,00,02,01
1743890402.141,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890402.142,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890402.143,00000103,0,Rx,0,8,03,00,02,00,00,00,01,00
1743890402.144,00000122,0,Rx,0,8,2A,23,2D,21,00,00,03,06
1743890402.145,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.146,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,03,F5
1743890402.147,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.148,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.149,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,04,F2
1743890402.150,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.151,00000102,0,Rx,0,8,00,00,18,63,58,CE,06,EB
1743890402.152,00000410,0,Rx,0,8,3F,00,00,00,00,FF,05,C5
1743890402.153,00000102,0,Rx,0,8,00,00,18,63,58,CE,08,E5
1743890402.154,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890402.155,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890402.156,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890402.157,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890402.158,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,07,07
1743890402.159,00000010,0,Rx,0,8,00,FF,61,30,00,00,0E,A0
1743890402.160,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890402.161,00000010,0,Rx,0,8,00,FF,61,30,00,00,0F,A1
1743890402.162,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,08,08
1743890402.163,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.165,00000102,0,Rx,0,8,00,00,18,63,58,CE,0F,E2
1743890402.166,00000103,0,Rx,0,8,03,00,02,00,00,00,00,01
1743890402.167,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890402.168,00000110,0,Rx,0,8,00,00,00,2A,01,01,09,23
1743890402.169,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890402.170,00000010,0,Rx,0,8,00,FF,61,30,00,00,04,AA
1743890402.171,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.172,00000010,0,Rx,0,8,00,FF,60,30,00,00,05,AA
1743890402.173,00000012,0,Rx,0,8,99,99,32,00,01,00,01,32
1743890402.174,00000102,0,Rx,0,8,00,00,18,63,58,CE,03,EE
1743890402.175,00000231,0,Rx,0,8,00,01,00,00,00,00,09,08
1743890402.176,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890402.177,00000231,0,Rx,0,8,00,01,00,00,00,00,0A,0B
1743890402.178,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890402.179,00000410,0,Rx,0,8,3F,00,00,00,00,FF,05,C5
1743890402.180,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890402.181,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.182,00000102,0,Rx,0,8,00,00,18,63,58,CE,08,E5
1743890402.183,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.184,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.185,00000102,0,Rx,0,8,00,00,18,63,58,CE,0A,E7
1743890402.186,00000102,0,Rx,0,8,00,00,18,63,58,CE,0B,E6
1743890402.187,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0D,08
1743890402.188,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890402.189,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890402.190,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.191,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.193,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,09,FF
1743890402.194,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.195,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.196,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0A,FC
1743890402.197,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.198,00000102,0,Rx,0,8,00,00,18,63,58,CE,02,EF
1743890402.199,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0C,FA
1743890402.200,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.201,00000102,0,Rx,0,8,00,00,18,63,58,CE,04,E9
1743890402.202,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890402.204,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0D,FB
1743890402.205,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890402.206,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890402.207,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D
1743890402.208,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890402.209,00000010,0,Rx,0,8,00,FF,61,30,00,00,07,A9
1743890402.210,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E
1743890402.211,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.212,00000102,0,Rx,0,8,00,00,18,63,58,CE,0B,E6
1743890402.213,00000103,0,Rx,0,8,03,00,02,00,00,00,0C,0D
1743890402.214,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890402.215,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890402.216,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890402.217,00000010,0,Rx,0,8,00,FF,61,30,00,00,0C,A2
1743890402.218,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.219,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890402.220,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890402.221,00000010,0,Rx,0,8,00,FF,60,30,00,00,0F,A0
1743890402.222,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,03,F5
1743890402.223,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890402.224,00000231,0,Rx,0,8,00,01,00,00,00,00,08,09
1743890402.225,00000102,0,Rx,0,8,00,00,18,63,58,CE,04,E9
1743890402.226,00000122,0,Rx,0,8,2A,23,2D,21,00,00,07,02
1743890402.227,00000110,0,Rx,0,8,00,00,00,2A,01,01,03,29
1743890402.228,00000231,0,Rx,0,8,00,01,00,00,00,00,0C,0D
1743890402.229,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.230,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.231,00000231,0,Rx,0,8,00,01,00,00,00,00,0E,0F
1743890402.232,00000530,0,Rx,0,8,FF,FE,F5,DC,52,03,91,00
1743890402.233,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.234,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.235,00000102,0,Rx,0,8,00,00,18,63,58,CE,0C,E1
1743890402.236,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.237,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.238,00000102,0,Rx,0,8,00,00,18,63,58,CE,0E,E3
1743890402.239,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.240,00000102,0,Rx,0,8,00,00,18,63,58,CE,0F,E2
1743890402.241,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890402.242,00000103,0,Rx,0,8,03,00,02,00,00,00,01,00
1743890402.243,00000110,0,Rx,0,8,00,00,00,2A,01,01,01,2B
1743890402.244,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890402.245,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890402.246,00000110,0,Rx,0,8,00,00,00,2A,01,01,02,28
1743890402.247,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890402.248,00000010,0,Rx,0,8,00,FF,60,30,00,00,0F,A0
1743890402.249,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,04,04
1743890402.250,00000010,0,Rx,0,8,00,FF,61,30,00,00,00,AE
1743890402.251,00000530,0,Rx,0,8,FF,FE,F5,DC,52,03,91,00
1743890402.252,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890402.253,00000010,0,Rx,0,8,00,FF,61,30,00,00,01,AF
1743890402.254,00000231,0,Rx,0,8,00,02,00,00,00,00,0E,0C
1743890402.255,00000012,0,Rx,0,8,99,99,32,00,01,00,09,3A
1743890402.256,00000010,0,Rx,0,8,00,FF,61,30,00,00,03,AD
1743890402.257,00000332,0,Rx,0,8,01,00,00,00,00,00,09,08
1743890402.258,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890402.259,00000010,0,Rx,0,8,00,FF,61,30,00,00,04,AA
1743890402.260,00000110,0,Rx,0,8,00,00,00,2A,01,01,0F,25
1743890402.261,00000012,0,Rx,0,8,99,99,32,00,01,00,0B,38
1743890402.262,00000231,0,Rx,0,8,00,03,00,00,00,00,04,07
1743890402.263,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890402.264,00000231,0,Rx,0,8,00,03,00,00,00,00,05,06
